"ID_1","ID_2","HH_ID"
764191,6244121,706112
765118,10818045,706914
8846961,10488540,707044
4567185,10522895,708037
940730,3709784,708674
767473,4282703,708905
767521,5078977,708946
8887838,9609114,709197
7393690,9137774,709202
3779031,9481536,710467
2265236,6335969,711498
1461564,2265322,711739
771034,3109383,711983
771602,5803653,712468
7954559,9264661,712883
6097610,10583940,713905
774334,3831826,714782
774491,7355461,714918
775038,7523161,715386
976171,4149219,719055
7051906,9915993,719364
1067435,9170117,719883
1674115,8737213,719883
1914909,2213784,719883
2213784,9694697,719883
3160038,9170117,719883
3689287,3954540,719883
5869798,8708326,719883
6247198,8958304,719883
6426362,9867471,719883
6735107,10005596,719883
7729567,8737213,719883
8042001,10997211,719883
8138592,10194468,719883
8333750,9403933,719883
1048418,5073373,720237
981009,4808228,721454
782347,1871162,721683
783039,8693345,722270
9163968,10295842,722556
4389366,5027369,722710
784701,1912012,723696
787022,7086078,725676
9041475,10629786,726273
1604665,10712898,726341
788606,2654581,727016
6651745,7476931,727447
789814,9647282,728045
790009,2736880,728212
793184,4157491,730944
793198,10415952,730957
1729048,8915807,731700
3308043,3721921,731700
3794526,7646896,731700
6296530,8135111,731700
3735615,6952295,731758
794585,1261617,732133
1163961,6114870,732404
5606603,8839627,732827
7865967,9659671,732853
861393,2447889,733428
5418179,7192451,733984
797779,6700657,734871
798193,7683780,735233
798935,8460178,735869
799428,5099588,736304
2369951,4808130,736663
4808130,7814340,736663
800245,4108815,737000
800513,4066461,737230
1842169,3432876,737339
3927681,10038849,737526
802476,7425828,738895
803031,8687893,739365
6431955,7154932,740266
3905827,4971136,740392
1210388,4241005,740715
3518563,5647640,740929
806142,9401027,742020
806227,8734139,742092
806425,8937999,742266
9044162,10536272,743084
807465,6024792,743160
1889084,3882374,743429
3793123,6269867,744005
808987,9582371,744441
4474611,7726936,745165
810461,1040950,745690
810461,4512539,745690
810755,6048578,745931
8951534,9709470,746332
811603,5303525,746654
6415989,9518170,746670
9584746,10150256,747055
813049,10107341,747877
5367751,6683320,748740
814383,9113723,749011
814427,7463280,749046
7304667,8340830,749132
815113,6664157,749638
7694721,9103083,750633
6152408,7412443,750846
819523,9449737,753364
820602,3786559,754287
1180403,6461672,755180
7740610,10143410,755459
4736910,5743719,755633
822344,6851954,755759
822880,1172611,756216
1172611,6826166,756216
6141881,6416558,756489
823994,1706238,757170
824946,8982390,757988
827749,5432170,760374
6154372,8091162,761053
4827558,5847361,761064
829004,9199674,761425
5421409,5619231,761948
3527197,7809933,762174
830127,10178012,762403
832358,4326038,764291
937291,10806255,764346
3895876,3931173,764648
833620,8880383,765380
9697242,10369489,765642
3748331,5302049,765702
834473,9654689,766109
834812,9830822,766382
2143680,9215614,766677
3594044,10321778,766790
2767810,7137485,767134
1577985,9144462,767344
3427743,10589472,767626
1714627,9202407,768035
837274,1054317,768453
837560,8136831,768694
7491971,10598475,768976
1344371,1701752,769375
838534,1249133,769515
838811,2281318,769746
839321,2136633,770180
839448,8293998,770290
839453,3613763,770295
840269,4613903,770984
6320681,9840128,772484
1383352,4266924,772758
3559406,6951231,774170
844748,8035912,774805
845073,7818873,775067
6174497,6998584,776067
846709,8699586,776471
6393864,8543599,776476
846901,10603555,776632
847071,4555903,776775
847964,7802902,777515
4748503,6576207,777560
848631,1383155,778071
849018,7523660,778405
850183,7065024,779366
851326,9315368,780321
3757113,5307887,780857
6091699,10974457,780988
7307914,9533466,781973
1615915,5026579,782115
2551812,8452336,782382
1871257,9768435,782598
854381,10872515,782885
9235708,10955035,784421
2383565,5941268,785694
8718358,10109333,785739
902969,8568531,786012
1460014,7643455,786012
1460014,10368461,786012
8568531,10612726,786012
858539,3514421,786414
858973,1743400,786799
6299992,6792252,787223
859583,5592160,787315
860062,2565059,787724
860065,7013070,787726
860649,6624958,788212
6072087,10836986,788517
9533517,10466903,788917
863855,3439813,790948
864410,6609861,791418
2447231,8991190,791555
864802,1225334,791738
864812,1412221,791747
7072041,8536846,792230
866721,1707704,793357
4165143,5082513,793466
868680,5054628,795003
870125,1465126,796229
3872760,8938715,796401
3951713,7811568,796464
3008172,8875365,797140
873088,7296640,798712
3977226,7028449,799819
875346,2345569,800598
2493822,8930966,800781
876579,8972243,801637
1061341,6914669,802210
2187705,7708682,802571
2179177,10306797,803519
879425,3996515,804029
6126534,8467573,804190
4845807,9821665,804210
3841858,10987510,805377
4869009,5700563,808220
884616,1392560,808374
1047640,2613136,808704
3102414,9611691,809002
8098945,10908389,809939
887699,10459804,810961
979523,7560964,811062
1738530,5217893,811511
6564892,8425967,811524
888546,8905473,811680
2654062,10202527,812600
890128,7562243,813011
891660,7958962,814312
6559483,8678522,814669
1701808,7787886,815066
893838,4211429,816162
9235469,10255683,816162
1199067,4256548,817795
897013,3954749,818845
4860274,10538549,819099
897508,9388071,819263
898413,2341721,820020
7242994,10283071,820514
899922,3547669,821299
900550,4177806,821827
901323,3937893,822482
901823,9766299,822908
902195,6845949,823222
1653373,6128376,823735
903257,6503533,824091
1228062,4508858,825615
905429,9040931,825910
1387771,5754913,826406
2576132,8101714,827214
908770,8009065,828710
909236,5691692,829092
909592,6731389,829388
909840,2698425,829592
910185,1419591,829871
910185,10057538,829871
910886,10463576,830458
7061148,8039588,830471
911738,8619697,831171
2771254,8465088,831377
912612,8589900,831888
2852334,10012187,832920
3209535,6785542,833442
6785542,8081645,833442
914468,1580645,833451
2074884,5134457,833790
915503,7477931,834286
8108968,10980644,834486
1999737,2618135,834742
916261,8475590,834921
5045833,6358388,835605
1182884,10850568,835734
1048164,7483702,836920
918994,5332348,837176
2937574,4743726,837309
1923669,6972066,837764
2277358,5310609,838022
8039666,10169799,839460
1730898,7422174,839707
9410925,9767059,839922
923113,7771030,840587
923141,10407320,840609
923890,2104480,841225
3072787,7511497,841469
4250334,5603335,841542
924544,7320621,841765
925115,6977742,842250
926294,8361427,843220
926318,2505102,843241
1581277,7959140,843540
926996,2658620,843790
3766986,7104360,844376
930643,10467852,846822
930903,996007,847041
931161,7414501,847266
931371,7739131,847441
931647,990234,847668
3356623,4204238,848423
932587,10537757,848454
5050932,5376266,848517
933018,6763404,848802
2793942,3398494,849536
2627010,6744804,850381
935449,8436311,850803
935544,2202411,850881
6714699,7977063,850993
935976,8119768,851236
1862504,4875572,851401
936211,10713051,851433
2035184,10661647,851693
2023720,10457567,852491
5319948,7927612,852912
2257640,2846355,853001
939322,7677804,853994
939887,9045234,854447
979271,2378332,854868
941941,2275460,856150
942121,8054208,856293
944396,4297116,858176
2329514,7680497,859152
4677470,8003408,861051
6712664,9143017,861198
3406051,6863524,861249
1512500,2387936,863757
951158,4870319,863787
951339,6831148,863945
1965755,8682595,864542
952421,9419518,864842
953981,6322999,866123
1848725,10497138,866148
954037,5212869,866167
4300130,4428626,866948
1146712,1585193,867095
8893382,10602350,867700
3343440,6761978,868860
957374,3703321,868946
957376,9241010,868948
4983720,9340091,869707
958993,10044892,870266
959100,1423642,870352
1439899,5667504,870994
3785241,4372048,870994
960290,10177283,871346
960514,9443149,871525
1876358,7815935,872295
4963279,6212598,873174
967901,6890654,877598
968766,3327502,878295
969024,2901413,878515
969536,9607905,878944
969667,6592976,879041
970306,5081596,879561
971790,9151677,880784
972609,3967039,881451
972685,2906921,881517
974170,10061574,882742
974379,7329274,882915
4430868,6004707,883513
9757039,9989572,884375
1152236,5698627,884566
2628941,4515135,885350
977961,4084549,885885
5964889,8066849,886493
980336,7367881,887843
4907714,9083125,888097
4963031,10466935,888885
981847,4273208,889090
984110,8209549,890922
9125913,10481571,892391
987002,4330891,893273
988964,6122749,894901
990147,8436916,895870
8985068,9231907,897092
5709323,8674241,898314
4594862,7239175,898834
994520,9042916,899459
994814,9587929,899689
995282,5422476,900073
996307,6404945,900917
3432423,10810911,900964
997127,6304209,901571
6304209,7364682,901571
2138371,9539090,902707
998849,6552836,902949
1798077,5468542,902992
999196,1827210,903236
999695,10237963,903639
6193715,7299952,904402
1000971,10645139,904676
1001854,7729110,905374
1002585,6834598,905989
1193832,10886928,906391
5526291,9368770,906415
6500807,8452388,906827
6866252,8957755,906829
1130241,3068018,908340
1006039,2636030,908863
1006267,6382638,909060
1007037,3561099,909675
1007559,5014299,910099
1008567,3369014,910928
1008894,4344195,911200
2985468,9273941,911719
1010640,9479498,912607
6686150,8066050,913497
1012539,6940838,914161
1693305,9432524,915875
4411520,8688649,915875
6220993,10119365,915875
9355901,9677084,915875
3749751,6225388,917863
1017963,6736512,918551
3189835,4937144,918600
1632768,2277201,919001
7465581,8590807,919088
7793670,9996415,919531
1021908,2185428,921735
6447478,7778981,922045
1022554,8929880,922267
1023080,10824701,922700
2038159,9571412,923067
1025543,10910834,924713
1027654,2635989,926419
1027920,10374961,926641
1476787,10316488,927184
1028656,6225459,927251
4024563,10229814,927835
9737349,10215965,928410
1030418,5144276,928704
7152739,8757206,928769
1032008,5528682,929975
7838108,10348329,930223
1032555,4598688,930430
2360604,9049598,930838
7995464,9035968,930887
1033558,2186303,931261
2527139,5080951,931407
7831052,9889733,932016
5341836,9468579,932354
1035156,7544703,932544
1035480,2212412,932804
1037903,10618611,934774
2886506,8677532,934869
1038283,7736758,935083
1038653,6855220,935378
2056725,10630207,935534
3224662,6904412,936833
1040908,7671619,937225
1042249,4242805,938321
5197659,5598239,938404
1561899,8081737,938646
1046097,2455405,941451
1046222,5627006,941555
1048629,5778187,943507
6046101,7379427,943763
4320083,10439094,943839
1049618,2551561,944310
1049982,4671207,944618
1052609,8814588,946800
1053089,8506670,947190
6464752,8989410,948580
1054830,9149057,948617
1055028,5859094,948775
8025459,9821929,948920
1057822,9048039,951019
1058198,2276664,951338
1059085,1625681,952050
1059678,4716502,952543
9683374,10231035,953167
4197092,8212482,953197
2353570,4738445,953936
1061744,2419891,954218
1064591,1467580,956516
1571762,1734229,956533
1065262,6926282,957046
1066805,9869677,958294
1067562,1111467,958909
1068103,10295420,959354
2946916,8789732,960402
5758654,7761775,960402
1069515,7123167,960492
1069515,10403077,960492
5144551,10633325,961088
1070243,7782085,961095
1070293,6633067,961138
1070336,2214842,961171
1070975,9860145,961685
4617068,10126780,962063
1072407,7194757,962838
1072758,10237525,963121
1707117,5246865,964223
1074612,5661798,964627
2604459,10589367,964926
1092728,5079108,965243
1076393,2453123,966073
1076427,1831859,966100
4079706,8811196,966425
1077505,6953645,966983
1078027,5347316,967411
2710277,6153942,967943
4267884,8393040,970182
5064559,6420127,970466
3183428,4696937,970520
3963341,9510649,970901
1583580,1796239,970921
4853551,8340311,970922
1083555,4852004,971872
1083830,9357406,972094
4141738,9880419,972720
1084905,2554046,972965
3873833,5220601,973336
1085418,10287520,973380
3722408,5487853,974554
2740256,4982167,974730
2809483,4648423,976312
2721571,9738526,976644
1090795,1865684,977733
5466752,6370678,978225
6397728,6881624,979186
1792301,2855799,980340
1094888,5916585,981018
7586103,9318196,981937
1096063,7400179,981959
1096171,10017839,982040
4507883,7632024,982223
1097077,6402404,982775
1097292,3370829,982945
4200711,9269160,984170
4091371,5417621,985332
1100881,2266274,985833
1102263,10951727,986953
3128660,4148586,986966
7674582,8935974,987006
1102963,4462298,987499
1104431,2396438,988687
7328209,10702027,988701
2840993,3316496,989342
1105927,4351153,989890
2366541,3265724,989955
1106283,10121632,990179
1108927,5168721,992265
1109070,5715281,992380
4967930,5514782,992416
1109682,4364225,992873
1109950,2283261,993088
1110317,10926938,993385
2949225,3658109,993659
1112381,6967085,995043
1112793,9558432,995362
3570310,5274741,995490
7870413,10768810,995501
4638005,10051298,996556
1114344,3889642,996611
5684696,9814120,996949
7171856,9385276,997801
1116740,5128311,998545
1118108,10551636,999639
1118132,5230136,999660
1118367,6420280,999841
8622845,9197809,999882
1118478,5319739,999935
1118823,4646016,1000225
3132719,8208140,1000498
4635212,6678241,1002078
3663862,10565455,1002804
4694674,10137675,1003942
8589382,9860709,1003976
1125536,4130736,1005534
1125932,2827135,1005845
1126007,2924875,1005908
2189300,4163471,1006378
9514796,10667028,1006690
2385259,8046801,1006718
1127091,4549902,1006756
1128025,7690646,1007517
7401330,8098756,1008591
2828693,4571379,1008896
1130273,6893922,1009302
2113824,7926788,1011784
1133973,1641320,1012252
1134087,8212498,1012340
2024861,3477896,1012340
1134158,4286963,1012393
1134188,10554080,1012418
7782093,9293548,1012606
1463746,7097973,1014710
1140107,2768352,1017128
6399077,8121470,1017248
2484936,10482330,1018760
1142277,5190517,1018868
1142732,10155624,1019235
1143314,6397954,1019685
3261645,6200540,1020895
1144994,1620765,1021036
2352463,8227105,1021219
9243810,9763050,1021813
10001172,10195032,1022296
3418407,4362796,1022714
4311430,9105880,1025275
3068558,5294759,1025376
1363888,4567389,1025903
2887763,5335226,1025986
2041421,10705355,1026604
1152728,7869727,1027202
1154254,10785499,1028444
1504474,2462875,1030142
5150236,7693728,1030370
5709715,7734672,1030964
1158472,9828943,1031823
9468123,10016644,1033283
6261997,8640747,1034581
1162684,3926707,1035175
1164086,3022709,1036296
2303888,10534032,1036954
1166128,8257130,1037927
7618696,9293750,1038347
5414307,9372841,1038481
1167015,8647269,1038626
1169020,8993266,1040205
1169444,6418650,1040548
5425954,10640806,1040979
1344814,10441511,1041414
4251938,5469982,1041846
3333694,9252746,1042193
1249110,4491892,1042236
1775429,10385973,1043261
1173915,2650033,1044030
4046018,6256582,1044594
4046018,6776087,1044594
10032795,10858795,1044796
8711971,10508902,1047210
1180267,1910207,1049044
3713002,8031527,1049682
2902969,9644232,1050816
5669745,6649700,1050954
1183388,2168770,1051520
4202998,10508268,1051839
5629900,6802886,1051881
2554683,6560488,1052069
1184192,3801789,1052169
10331581,10726688,1052657
3248012,3327578,1053068
3638149,8525915,1053797
2880205,4563369,1056200
5334013,7173853,1056361
1267559,1986556,1057433
1191871,4831841,1058294
9888950,10603513,1058745
2603168,4360699,1058870
5681946,10842514,1059601
1265845,3644064,1059805
3347341,5011060,1060125
4369800,8692785,1061022
3380068,7718307,1061415
7241034,9948322,1062684
5824316,8680535,1064016
7634446,10466894,1064016
1866130,3894087,1064758
1201029,10025115,1065518
3257422,6558641,1065518
3519479,9312201,1065690
1202445,1476145,1066655
1205077,10751937,1068768
1206379,10081155,1069781
5613663,7079338,1069811
1206546,4092622,1069912
1207022,5484942,1070306
1898898,9940817,1070959
1208554,3938953,1071521
8210391,10068617,1072408
3234440,5921361,1073247
1212389,3350945,1074537
3640965,3796568,1074592
6630102,7036377,1075236
9404811,10508867,1076797
1215504,7106195,1077009
6203061,6997980,1077108
6452109,6611820,1077678
5304755,9766181,1079106
5965914,10162839,1079633
8295213,9624178,1080134
1525780,2401808,1080296
5923414,6667149,1080362
6965589,8227330,1080791
1220986,7507809,1081333
1221982,9281018,1082109
1224782,4986644,1084283
4265140,8058728,1084604
1226034,7159412,1085278
1518497,5044011,1085358
7232227,9971522,1086361
1227507,7342079,1086429
8704418,10891526,1086658
1227954,6610458,1086774
7831101,7950181,1087564
1229734,10399969,1088157
2856996,7465933,1088768
1230829,7969365,1089032
5219979,8042684,1089181
1231311,10692721,1089416
3461903,9858263,1089450
3192839,3618167,1089781
9323998,10972918,1090061
1672351,4471838,1091047
2790600,7153965,1091106
1233482,6088756,1091134
1234285,9845250,1091775
7931464,10772645,1091978
1235051,6808922,1092371
6782773,8132396,1093708
1237088,9594890,1093993
7998159,9594890,1093993
4378933,8417005,1094545
1237828,3095822,1094559
6541787,7914696,1095024
1238556,8377580,1095136
7227786,8100738,1095470
2047634,8769532,1096058
5060299,7250732,1096167
3697123,5487926,1096543
1241314,4658963,1097292
1244419,3544472,1099731
1245868,3677413,1100860
1246609,5597526,1101430
9145940,10686962,1102315
1248064,9353310,1102559
1248243,8720409,1102705
7525880,10343174,1103141
1249508,7879147,1103702
5945662,9391185,1104766
7726684,9317642,1105822
1254214,8378715,1107354
1254601,9637270,1107657
10113596,10504980,1108702
1827058,3116521,1109810
2264714,7272481,1110342
1259118,5301277,1111192
1259332,9883445,1111366
4618880,10497492,1111626
5046511,8208131,1111773
1260397,1929414,1112204
1694977,6107102,1112319
1531914,10563705,1114157
1262963,3107838,1114219
1263149,6343808,1114365
1264721,10216283,1115596
3500263,8018719,1115854
2635687,10648425,1116084
1265546,1624548,1116252
1935465,5310687,1116299
1265623,8274012,1116318
1265626,4589841,1116321
1267244,10976553,1117583
1267800,9989964,1118023
1624822,9249809,1118265
3492455,7483436,1118267
2533603,5204390,1118772
2956779,3679803,1119584
1269840,3944579,1119624
1269920,4483331,1119683
1270246,3834199,1119938
1272195,6918075,1121418
1273452,7750093,1122400
1274776,9192011,1123435
1278337,6558520,1126175
5057757,9748436,1126259
1280654,8768093,1127974
3398499,4891912,1127986
1281629,1739054,1128757
3194736,6911156,1129156
2042373,6025534,1129884
1870881,5405851,1130463
1285940,5075060,1132076
1287211,9130714,1133077
1287926,3431538,1133637
4973993,10177542,1134944
1289867,1305223,1135148
4623947,8398776,1135199
8204765,8523266,1135205
1290640,2724291,1135752
1290642,6902584,1135753
1290728,5274991,1135817
1975922,2616915,1136367
1291739,10856881,1136610
5323695,5818077,1137626
1294134,6946145,1138477
1294179,9740341,1138504
1295569,9655323,1139565
1296317,3587375,1140120
1297231,5597490,1140827
3923483,9959794,1140868
3886894,10273757,1141020
1298028,6947881,1141447
9578702,9947730,1141627
8027022,8174686,1142145
5624763,5648717,1143057
1300144,5445350,1143096
1979283,6370161,1143096
3930182,7929229,1143624
1301367,4916644,1144069
1896996,2954508,1144215
1873368,2115340,1144921
1302506,8144539,1144964
1303160,6938927,1145488
1303684,1416238,1145900
1305665,3197343,1147426
1306020,10627586,1147697
1307824,5674480,1149092
1308095,3646591,1149292
3900428,6911124,1149292
3553495,6230082,1150620
3846769,6065116,1151564
1312890,10246835,1152992
3541250,9482238,1153295
4530895,8067129,1153295
1314554,1949468,1154266
1315981,5242849,1155342
3296420,7902557,1155839
2068929,2445235,1155874
1318086,3594739,1156975
2910321,5857058,1157036
1318209,10352137,1157070
1319077,9814457,1157736
7359583,10299212,1158121
8243553,8812016,1158368
1321027,7696127,1159245
2980524,8306062,1160617
1323145,6258062,1160907
2712110,5223268,1161332
7415771,10646997,1161538
1324264,3930516,1161779
3804690,5627352,1162976
1326794,2655878,1163761
1327125,5773303,1164017
7164026,8709709,1164825
3280752,6962184,1165246
1854869,3403350,1166085
3895710,6882491,1166085
1331063,2775436,1167031
5295601,10433518,1167634
1866376,4715038,1168527
1333188,7335641,1168710
1333951,5570498,1169295
4676598,10425178,1169930
1334971,10531907,1170084
2939957,4631434,1170661
1336301,3234724,1171108
3268054,10204939,1171625
1341287,5268561,1174976
1341924,2185561,1175480
2549621,4734823,1176043
5463182,10424013,1177372
6275281,10593007,1178144
4822917,7145328,1178934
5363742,8299030,1179708
1347575,2291344,1179837
1347962,3003737,1180128
1348089,1753273,1180228
3040088,5984171,1182030
8482113,10906944,1182377
2891204,5489009,1183521
6650201,9167415,1184514
1356309,9522792,1186560
1356406,5223216,1186633
1356431,1946844,1186650
1356692,7203401,1186849
8629639,8910856,1187642
1632060,9612015,1187896
3044116,6395138,1187988
1359673,7419319,1189179
1359871,1736188,1189334
1368889,3275638,1189454
1360563,10394102,1189850
6937547,8082425,1190618
2324415,2953682,1190740
2324415,9294066,1190740
5474428,7690755,1190809
3429674,8072793,1192812
2057968,10760116,1193059
7944032,9321311,1194780
1367118,8103629,1194832
9734409,10459522,1196230
4259848,10649432,1196468
5368622,6134133,1197658
1371048,7479441,1197827
1371662,9720706,1198317
1859442,9469694,1198929
2640039,5275151,1199414
1376113,4764685,1201728
8092318,8639945,1201782
1377815,6721747,1203064
6125128,8353278,1203277
3679058,5792823,1203422
1378798,7616254,1203804
2375372,10645819,1204632
1381175,3115347,1205610
1381791,9564408,1206071
1381852,8879599,1206118
1382381,3988926,1206508
5593071,10890557,1208715
1387393,4312584,1210359
7262479,10442519,1211170
1389095,3136225,1211690
1391893,3107111,1213808
1392423,2913264,1214230
1392492,3587715,1214288
1392670,10089178,1214424
1393234,10200846,1214849
4159196,6523426,1214969
4929274,7254587,1214969
1393908,10982001,1215358
1394119,7972068,1215518
2302153,9127631,1217841
1398214,2226350,1218655
4942453,6969372,1218814
1398869,9413163,1219127
1399280,2662610,1219445
1399293,6149071,1219455
5294924,7495059,1219459
1399477,10307434,1219593
8035319,10257957,1220327
1401171,2288625,1220895
1403047,9103309,1222348
1403061,2314990,1222362
3747038,8235988,1222391
1404002,6751688,1223056
1404966,6930663,1223794
1405853,6217917,1224467
2633758,9353334,1224543
1488706,7970891,1224782
9658204,10425786,1225053
1406961,5690779,1225299
9608897,9872356,1225515
1408385,4917491,1226388
8642801,10462652,1226450
5071420,9464699,1227411
1410045,5402680,1227613
2916856,7740765,1227784
3075337,6537854,1227887
1410982,7858931,1228328
1411014,8981885,1228356
7402642,10077680,1228368
4987030,5748187,1229061
5704822,10647260,1229232
7299420,8334571,1229811
1588086,10575842,1229832
9361298,9658421,1231107
1414875,9507282,1231276
1415126,9409157,1231461
1415838,9538636,1231984
4191622,6357012,1233084
1519041,2940641,1234182
7707495,10672950,1234313
1603087,1966888,1234339
1418967,9225108,1234368
3340146,9225108,1234368
1420159,8936357,1235238
1420265,2176270,1235318
6319412,8327806,1235368
7511994,10382015,1235468
6198875,9976432,1236247
1423141,8675974,1237501
1423344,3690879,1237658
1424510,10548231,1238507
1424727,5234492,1238666
2950507,4051367,1239205
1427954,6977039,1241105
6791823,8608205,1241255
1429350,8188913,1242147
5380616,8246351,1242982
3541323,9364524,1242988
1525024,8290375,1243319
1859508,7285363,1243319
8290375,10569292,1243319
1431605,6303220,1243854
1508091,2345067,1244094
3612472,6912298,1244505
1432855,8925020,1244802
1433179,7535652,1245043
1590697,10901496,1246263
3306272,9878149,1246446
1435897,3375404,1247122
1437162,9026349,1248080
5120138,7660157,1248380
5894318,9594752,1251065
3933030,6739224,1251611
1442501,2792640,1252137
2972401,8277079,1252453
1445334,1988733,1254254
1446505,8667414,1255117
7217701,7297693,1256595
5081574,7209848,1256658
1449788,4439386,1257592
6219580,7972204,1257667
1450143,4680052,1257863
1451234,6732690,1258695
1451458,4666435,1258874
4807378,9059110,1260182
2737941,2997551,1260406
1454885,3647936,1261435
2030367,3897644,1262051
1457137,5037430,1263120
6110593,7396664,1264207
5738030,10963495,1264372
4989694,7774343,1264701
3143997,9951108,1264895
3597961,9504191,1267432
1466002,2972598,1269808
1467225,8078804,1270726
4511180,4720011,1270942
10722224,10806062,1271315
3706908,8344670,1271343
1468544,2943627,1271754
4106670,6845453,1273674
1471371,6574033,1273905
1471522,7230528,1274018
1471821,9856905,1274234
7864110,9668107,1274891
4753921,5939259,1275131
1799247,7765412,1275252
1473757,8161250,1275698
1474580,5157028,1276336
1478901,3406740,1279552
1479098,6351064,1279699
1479244,9723183,1279807
3025479,8149217,1280125
1479861,3788671,1280272
2768486,7535067,1280386
1480148,1912050,1280488
1482170,8276974,1281976
1482977,6440815,1282587
7245951,7737875,1283984
2857134,4696271,1284505
4848755,7226719,1286063
1487786,3675653,1286164
1489014,5243913,1287077
6166814,6849757,1287141
6298105,10729690,1287316
1490700,2406931,1288338
1490813,9444562,1288422
5018216,10118014,1288760
5352350,6934104,1289242
1492049,4084955,1289369
2187719,10184314,1290329
9210596,10623493,1290451
3723246,4380765,1291169
1494831,6597102,1291450
6141425,10534281,1291454
1495428,8732861,1291864
4126105,9429920,1292087
2136225,6190461,1292147
8417152,9918903,1292754
3649401,5711122,1292765
5711122,8042102,1292765
1496710,10932733,1292824
1498426,2717539,1294067
8744985,10269578,1294118
1498656,3289989,1294239
5037777,5106822,1294859
3884131,6906796,1296326
3960636,6951373,1296825
1503058,6597167,1297532
1503195,10277805,1297639
1504158,1563891,1298363
2322603,5307154,1302362
1512140,10031963,1304304
1514001,7510410,1305680
2589504,6492023,1306066
1515276,7500787,1306624
6395294,9842222,1306739
1516373,10810117,1307449
4995650,8255666,1308638
1939909,5782913,1308948
5214202,9006984,1309968
4960467,9457900,1310135
1519993,4556960,1310154
4414528,5014129,1311540
7552523,9920203,1311661
2501016,3467088,1312478
1525052,1882400,1313924
7115693,8502984,1314048
1525695,2128292,1314401
1527097,10926251,1315455
1527350,9964741,1315645
1527524,8201074,1315771
1527906,10864932,1316042
8177688,10854559,1316057
6409808,9453633,1317333
2553568,3435343,1317619
1531616,10372671,1318820
1533406,1534524,1320155
7163022,8621757,1321889
2873305,4323313,1322583
1537160,6722521,1322960
1537368,7094790,1323124
6118853,10230310,1323761
1538506,5282009,1323970
1540454,7565971,1325428
1541115,3662287,1325925
1597387,4233332,1326029
1541906,6232362,1326508
1543420,5364674,1327598
1544123,9721428,1328139
2172095,4844484,1329387
1545885,8188444,1329441
1546405,3228450,1329838
1547992,6452977,1331014
1550168,6575155,1332608
1550404,9982110,1332777
1551368,6646060,1333483
1630596,6968105,1333735
1551862,2589662,1333852
3714440,4176812,1335387
1554033,3168203,1335454
1554973,3786787,1336130
1557933,2151659,1338347
1560778,2171780,1340454
1561253,2167280,1340807
1561581,5141307,1341042
1561648,7461460,1341088
2075288,2235065,1341954
4995729,8041005,1342432
1565782,9703407,1344127
1566672,4821927,1344780
1569553,3734149,1346932
1570703,5838246,1347785
1573141,3732161,1349554
1573686,5470685,1349960
1573839,5499757,1350076
5704522,7971659,1350321
8933159,9183598,1350599
1574672,4158780,1350709
3119356,9436461,1350731
1577132,3977544,1352519
1631184,7915182,1352856
7897479,8189536,1354500
2234765,7628819,1357043
3311964,9146581,1357136
1584102,3593640,1357628
3223424,9535793,1357629
5405256,6718016,1358302
6398931,8105624,1359077
10153528,10621883,1359716
7561279,8274028,1360026
9305047,9791055,1360340
1588103,10456937,1360554
6071159,9784445,1360933
4803755,7193861,1361357
1589787,7772942,1361791
6635073,7433243,1362004
1802735,8184283,1362076
4955633,9662903,1362479
1591271,6789149,1362857
3046872,6320703,1362950
3249004,8128149,1363434
3894951,8872871,1363460
2332220,9620132,1364062
3100176,4525020,1364687
3487023,10300810,1364948
4773269,5711039,1365974
1596344,4772344,1366626
1596515,5707181,1366764
2143617,2645914,1367993
8363272,10182035,1368554
1603229,3496363,1371703
2293412,6383218,1371858
1604189,7551575,1372391
1604266,9850299,1372450
7796158,9954805,1372978
1609685,9520140,1376438
1611168,10828040,1377530
1612108,8361926,1378228
1612404,1798528,1378448
5992947,9376543,1378969
1613273,8851010,1379086
1613350,9633628,1379142
5528206,5838281,1380326
2906415,8404862,1380725
7569078,10734344,1381927
3251313,8529762,1383284
8009664,10671316,1383396
2398949,7609454,1383409
1621244,5669893,1384945
1621703,7489560,1385277
1623271,4352338,1386430
1625540,4089211,1388085
1626280,6260102,1388616
2811528,9005818,1389281
5664555,5822608,1389370
4976628,7901865,1392516
8300961,9939573,1392817
2356005,2508799,1394707
7091243,8598621,1394807
1635234,1913143,1395149
3891535,7684009,1396456
1637169,7261276,1396583
1637681,4723449,1396948
2736679,4001490,1398166
1640323,4470057,1398857
4771476,9132456,1398969
1964368,8630540,1399300
1642695,7190246,1400559
1643244,1660359,1400969
1643561,5430213,1401196
7593863,9607659,1402147
1644953,9725912,1402219
4434866,5013554,1402459
1646581,5187471,1403399
4893655,9415543,1404289
1649731,8239211,1405730
4652800,10128479,1406460
1650760,9679887,1406470
1652356,8946895,1407625
1652409,9027691,1407668
5021610,9983357,1408258
5073140,9834959,1408937
1654152,5589089,1408963
1654249,3546070,1409035
1656483,7019779,1410637
1658769,10604344,1412296
1659395,3996022,1412746
8563589,10534341,1413089
1659906,5455543,1413134
1661508,6902779,1414293
2120929,6082721,1414356
3961169,4218916,1414364
9975215,10688793,1414762
1663072,2693079,1415405
1663163,4771930,1415481
4783359,10191964,1415757
3681505,4414772,1416021
1665398,5092199,1417108
4768359,9629238,1419477
1669640,4730915,1420225
3532496,6994631,1420495
