exp_name,id,pop_state_infected,pop_state_symptomatic,pop_state_asymptomatic,household_state_infected,household_state_symptomatic,household_state_asymptomatic,seed,delta,delta_nursing_home
sim1,1,0.008,0.016,0.008,0.025,0.05,0.025,3838,10,10
sim1,2,0.008,0.016,0.008,0.025,0.05,0.025,7739,10,10
sim1,3,0.008,0.016,0.008,0.025,0.05,0.025,9267,10,10
sim1,4,0.008,0.016,0.008,0.025,0.05,0.025,8255,10,10
sim1,5,0.008,0.016,0.008,0.025,0.05,0.025,3925,10,10
sim1,6,0.008,0.016,0.008,0.025,0.05,0.025,4043,10,10
sim1,7,0.008,0.016,0.008,0.025,0.05,0.025,8924,10,10
sim1,8,0.008,0.016,0.008,0.025,0.05,0.025,3611,10,10
sim1,9,0.008,0.016,0.008,0.025,0.05,0.025,4240,10,10
sim1,10,0.008,0.016,0.008,0.025,0.05,0.025,47,10,10
sim1,11,0.008,0.016,0.008,0.025,0.05,0.025,7873,10,10
sim1,12,0.008,0.016,0.008,0.025,0.05,0.025,2195,10,10
sim1,13,0.008,0.016,0.008,0.025,0.05,0.025,8784,10,10
sim1,14,0.008,0.016,0.008,0.025,0.05,0.025,5572,10,10
sim1,15,0.008,0.016,0.008,0.025,0.05,0.025,9107,10,10
sim1,16,0.008,0.016,0.008,0.025,0.05,0.025,7817,10,10
sim1,17,0.008,0.016,0.008,0.025,0.05,0.025,3331,10,10
sim1,18,0.008,0.016,0.008,0.025,0.05,0.025,2540,10,10
sim1,19,0.008,0.016,0.008,0.025,0.05,0.025,9780,10,10
sim1,20,0.008,0.016,0.008,0.025,0.05,0.025,2170,10,10
sim1,21,0.008,0.016,0.008,0.025,0.05,0.025,7004,10,10
sim1,22,0.008,0.016,0.008,0.025,0.05,0.025,9009,10,10
sim1,23,0.008,0.016,0.008,0.025,0.05,0.025,749,10,10
sim1,24,0.008,0.016,0.008,0.025,0.05,0.025,6999,10,10
sim1,25,0.008,0.016,0.008,0.025,0.05,0.025,8760,10,10
sim1,26,0.008,0.016,0.008,0.025,0.05,0.025,5341,10,10
sim1,27,0.008,0.016,0.008,0.025,0.05,0.025,6536,10,10
sim1,28,0.008,0.016,0.008,0.025,0.05,0.025,9118,10,10
sim1,29,0.008,0.016,0.008,0.025,0.05,0.025,133,10,10
sim1,30,0.008,0.016,0.008,0.025,0.05,0.025,8078,10,10
sim10,31,0.009,0.018,0.009,0.025,0.05,0.025,151,10,10
sim10,32,0.009,0.018,0.009,0.025,0.05,0.025,7456,10,10
sim10,33,0.009,0.018,0.009,0.025,0.05,0.025,2463,10,10
sim10,34,0.009,0.018,0.009,0.025,0.05,0.025,1796,10,10
sim10,35,0.009,0.018,0.009,0.025,0.05,0.025,5103,10,10
sim10,36,0.009,0.018,0.009,0.025,0.05,0.025,9569,10,10
sim10,37,0.009,0.018,0.009,0.025,0.05,0.025,7714,10,10
sim10,38,0.009,0.018,0.009,0.025,0.05,0.025,5696,10,10
sim10,39,0.009,0.018,0.009,0.025,0.05,0.025,8767,10,10
sim10,40,0.009,0.018,0.009,0.025,0.05,0.025,7784,10,10
sim10,41,0.009,0.018,0.009,0.025,0.05,0.025,5699,10,10
sim10,42,0.009,0.018,0.009,0.025,0.05,0.025,5736,10,10
sim10,43,0.009,0.018,0.009,0.025,0.05,0.025,4885,10,10
sim10,44,0.009,0.018,0.009,0.025,0.05,0.025,9680,10,10
sim10,45,0.009,0.018,0.009,0.025,0.05,0.025,184,10,10
sim10,46,0.009,0.018,0.009,0.025,0.05,0.025,9534,10,10
sim10,47,0.009,0.018,0.009,0.025,0.05,0.025,690,10,10
sim10,48,0.009,0.018,0.009,0.025,0.05,0.025,4606,10,10
sim10,49,0.009,0.018,0.009,0.025,0.05,0.025,2444,10,10
sim10,50,0.009,0.018,0.009,0.025,0.05,0.025,5106,10,10
sim10,51,0.009,0.018,0.009,0.025,0.05,0.025,6769,10,10
sim10,52,0.009,0.018,0.009,0.025,0.05,0.025,4886,10,10
sim10,53,0.009,0.018,0.009,0.025,0.05,0.025,4528,10,10
sim10,54,0.009,0.018,0.009,0.025,0.05,0.025,5985,10,10
sim10,55,0.009,0.018,0.009,0.025,0.05,0.025,976,10,10
sim10,56,0.009,0.018,0.009,0.025,0.05,0.025,4927,10,10
sim10,57,0.009,0.018,0.009,0.025,0.05,0.025,9345,10,10
sim10,58,0.009,0.018,0.009,0.025,0.05,0.025,5301,10,10
sim10,59,0.009,0.018,0.009,0.025,0.05,0.025,9790,10,10
sim10,60,0.009,0.018,0.009,0.025,0.05,0.025,4608,10,10
sim11,61,0.009,0.018,0.009,0.025,0.05,0.025,1874,10,5
sim11,62,0.009,0.018,0.009,0.025,0.05,0.025,2517,10,5
sim11,63,0.009,0.018,0.009,0.025,0.05,0.025,2972,10,5
sim11,64,0.009,0.018,0.009,0.025,0.05,0.025,3612,10,5
sim11,65,0.009,0.018,0.009,0.025,0.05,0.025,8044,10,5
sim11,66,0.009,0.018,0.009,0.025,0.05,0.025,3470,10,5
sim11,67,0.009,0.018,0.009,0.025,0.05,0.025,6420,10,5
sim11,68,0.009,0.018,0.009,0.025,0.05,0.025,1624,10,5
sim11,69,0.009,0.018,0.009,0.025,0.05,0.025,9001,10,5
sim11,70,0.009,0.018,0.009,0.025,0.05,0.025,8016,10,5
sim11,71,0.009,0.018,0.009,0.025,0.05,0.025,3659,10,5
sim11,72,0.009,0.018,0.009,0.025,0.05,0.025,2180,10,5
sim11,73,0.009,0.018,0.009,0.025,0.05,0.025,9462,10,5
sim11,74,0.009,0.018,0.009,0.025,0.05,0.025,1624,10,5
sim11,75,0.009,0.018,0.009,0.025,0.05,0.025,3566,10,5
sim11,76,0.009,0.018,0.009,0.025,0.05,0.025,4829,10,5
sim11,77,0.009,0.018,0.009,0.025,0.05,0.025,7612,10,5
sim11,78,0.009,0.018,0.009,0.025,0.05,0.025,2258,10,5
sim11,79,0.009,0.018,0.009,0.025,0.05,0.025,4240,10,5
sim11,80,0.009,0.018,0.009,0.025,0.05,0.025,9987,10,5
sim11,81,0.009,0.018,0.009,0.025,0.05,0.025,1372,10,5
sim11,82,0.009,0.018,0.009,0.025,0.05,0.025,5427,10,5
sim11,83,0.009,0.018,0.009,0.025,0.05,0.025,6779,10,5
sim11,84,0.009,0.018,0.009,0.025,0.05,0.025,4290,10,5
sim11,85,0.009,0.018,0.009,0.025,0.05,0.025,9273,10,5
sim11,86,0.009,0.018,0.009,0.025,0.05,0.025,4827,10,5
sim11,87,0.009,0.018,0.009,0.025,0.05,0.025,1757,10,5
sim11,88,0.009,0.018,0.009,0.025,0.05,0.025,427,10,5
sim11,89,0.009,0.018,0.009,0.025,0.05,0.025,7946,10,5
sim11,90,0.009,0.018,0.009,0.025,0.05,0.025,2543,10,5
sim12,91,0.009,0.018,0.009,0.025,0.05,0.025,4578,10,2
sim12,92,0.009,0.018,0.009,0.025,0.05,0.025,2239,10,2
sim12,93,0.009,0.018,0.009,0.025,0.05,0.025,1960,10,2
sim12,94,0.009,0.018,0.009,0.025,0.05,0.025,4450,10,2
sim12,95,0.009,0.018,0.009,0.025,0.05,0.025,7507,10,2
sim12,96,0.009,0.018,0.009,0.025,0.05,0.025,1820,10,2
sim12,97,0.009,0.018,0.009,0.025,0.05,0.025,9260,10,2
sim12,98,0.009,0.018,0.009,0.025,0.05,0.025,1708,10,2
sim12,99,0.009,0.018,0.009,0.025,0.05,0.025,8214,10,2
sim12,100,0.009,0.018,0.009,0.025,0.05,0.025,6279,10,2
sim12,101,0.009,0.018,0.009,0.025,0.05,0.025,380,10,2
sim12,102,0.009,0.018,0.009,0.025,0.05,0.025,6836,10,2
sim12,103,0.009,0.018,0.009,0.025,0.05,0.025,7426,10,2
sim12,104,0.009,0.018,0.009,0.025,0.05,0.025,863,10,2
sim12,105,0.009,0.018,0.009,0.025,0.05,0.025,8999,10,2
sim12,106,0.009,0.018,0.009,0.025,0.05,0.025,1598,10,2
sim12,107,0.009,0.018,0.009,0.025,0.05,0.025,1858,10,2
sim12,108,0.009,0.018,0.009,0.025,0.05,0.025,7250,10,2
sim12,109,0.009,0.018,0.009,0.025,0.05,0.025,5773,10,2
sim12,110,0.009,0.018,0.009,0.025,0.05,0.025,7460,10,2
sim12,111,0.009,0.018,0.009,0.025,0.05,0.025,311,10,2
sim12,112,0.009,0.018,0.009,0.025,0.05,0.025,3686,10,2
sim12,113,0.009,0.018,0.009,0.025,0.05,0.025,7821,10,2
sim12,114,0.009,0.018,0.009,0.025,0.05,0.025,1483,10,2
sim12,115,0.009,0.018,0.009,0.025,0.05,0.025,5106,10,2
sim12,116,0.009,0.018,0.009,0.025,0.05,0.025,9682,10,2
sim12,117,0.009,0.018,0.009,0.025,0.05,0.025,4767,10,2
sim12,118,0.009,0.018,0.009,0.025,0.05,0.025,3707,10,2
sim12,119,0.009,0.018,0.009,0.025,0.05,0.025,7846,10,2
sim12,120,0.009,0.018,0.009,0.025,0.05,0.025,6202,10,2
sim13,121,0.009,0.018,0.009,0.0375,0.075,0.0375,3234,10,10
sim13,122,0.009,0.018,0.009,0.0375,0.075,0.0375,5771,10,10
sim13,123,0.009,0.018,0.009,0.0375,0.075,0.0375,8915,10,10
sim13,124,0.009,0.018,0.009,0.0375,0.075,0.0375,5556,10,10
sim13,125,0.009,0.018,0.009,0.0375,0.075,0.0375,2967,10,10
sim13,126,0.009,0.018,0.009,0.0375,0.075,0.0375,4618,10,10
sim13,127,0.009,0.018,0.009,0.0375,0.075,0.0375,230,10,10
sim13,128,0.009,0.018,0.009,0.0375,0.075,0.0375,8188,10,10
sim13,129,0.009,0.018,0.009,0.0375,0.075,0.0375,7707,10,10
sim13,130,0.009,0.018,0.009,0.0375,0.075,0.0375,7496,10,10
sim13,131,0.009,0.018,0.009,0.0375,0.075,0.0375,452,10,10
sim13,132,0.009,0.018,0.009,0.0375,0.075,0.0375,4802,10,10
sim13,133,0.009,0.018,0.009,0.0375,0.075,0.0375,3761,10,10
sim13,134,0.009,0.018,0.009,0.0375,0.075,0.0375,9094,10,10
sim13,135,0.009,0.018,0.009,0.0375,0.075,0.0375,1230,10,10
sim13,136,0.009,0.018,0.009,0.0375,0.075,0.0375,1027,10,10
sim13,137,0.009,0.018,0.009,0.0375,0.075,0.0375,6990,10,10
sim13,138,0.009,0.018,0.009,0.0375,0.075,0.0375,2437,10,10
sim13,139,0.009,0.018,0.009,0.0375,0.075,0.0375,6483,10,10
sim13,140,0.009,0.018,0.009,0.0375,0.075,0.0375,810,10,10
sim13,141,0.009,0.018,0.009,0.0375,0.075,0.0375,3469,10,10
sim13,142,0.009,0.018,0.009,0.0375,0.075,0.0375,4839,10,10
sim13,143,0.009,0.018,0.009,0.0375,0.075,0.0375,2189,10,10
sim13,144,0.009,0.018,0.009,0.0375,0.075,0.0375,4931,10,10
sim13,145,0.009,0.018,0.009,0.0375,0.075,0.0375,3214,10,10
sim13,146,0.009,0.018,0.009,0.0375,0.075,0.0375,6461,10,10
sim13,147,0.009,0.018,0.009,0.0375,0.075,0.0375,2660,10,10
sim13,148,0.009,0.018,0.009,0.0375,0.075,0.0375,7252,10,10
sim13,149,0.009,0.018,0.009,0.0375,0.075,0.0375,8027,10,10
sim13,150,0.009,0.018,0.009,0.0375,0.075,0.0375,5666,10,10
sim14,151,0.009,0.018,0.009,0.0375,0.075,0.0375,8519,10,5
sim14,152,0.009,0.018,0.009,0.0375,0.075,0.0375,1111,10,5
sim14,153,0.009,0.018,0.009,0.0375,0.075,0.0375,3461,10,5
sim14,154,0.009,0.018,0.009,0.0375,0.075,0.0375,9813,10,5
sim14,155,0.009,0.018,0.009,0.0375,0.075,0.0375,484,10,5
sim14,156,0.009,0.018,0.009,0.0375,0.075,0.0375,2512,10,5
sim14,157,0.009,0.018,0.009,0.0375,0.075,0.0375,3123,10,5
sim14,158,0.009,0.018,0.009,0.0375,0.075,0.0375,3458,10,5
sim14,159,0.009,0.018,0.009,0.0375,0.075,0.0375,3300,10,5
sim14,160,0.009,0.018,0.009,0.0375,0.075,0.0375,2572,10,5
sim14,161,0.009,0.018,0.009,0.0375,0.075,0.0375,8765,10,5
sim14,162,0.009,0.018,0.009,0.0375,0.075,0.0375,3356,10,5
sim14,163,0.009,0.018,0.009,0.0375,0.075,0.0375,6131,10,5
sim14,164,0.009,0.018,0.009,0.0375,0.075,0.0375,5023,10,5
sim14,165,0.009,0.018,0.009,0.0375,0.075,0.0375,5793,10,5
sim14,166,0.009,0.018,0.009,0.0375,0.075,0.0375,8266,10,5
sim14,167,0.009,0.018,0.009,0.0375,0.075,0.0375,792,10,5
sim14,168,0.009,0.018,0.009,0.0375,0.075,0.0375,2381,10,5
sim14,169,0.009,0.018,0.009,0.0375,0.075,0.0375,4578,10,5
sim14,170,0.009,0.018,0.009,0.0375,0.075,0.0375,4596,10,5
sim14,171,0.009,0.018,0.009,0.0375,0.075,0.0375,5308,10,5
sim14,172,0.009,0.018,0.009,0.0375,0.075,0.0375,5197,10,5
sim14,173,0.009,0.018,0.009,0.0375,0.075,0.0375,5233,10,5
sim14,174,0.009,0.018,0.009,0.0375,0.075,0.0375,3844,10,5
sim14,175,0.009,0.018,0.009,0.0375,0.075,0.0375,8046,10,5
sim14,176,0.009,0.018,0.009,0.0375,0.075,0.0375,6816,10,5
sim14,177,0.009,0.018,0.009,0.0375,0.075,0.0375,5472,10,5
sim14,178,0.009,0.018,0.009,0.0375,0.075,0.0375,2005,10,5
sim14,179,0.009,0.018,0.009,0.0375,0.075,0.0375,5288,10,5
sim14,180,0.009,0.018,0.009,0.0375,0.075,0.0375,697,10,5
sim15,181,0.009,0.018,0.009,0.0375,0.075,0.0375,7428,10,2
sim15,182,0.009,0.018,0.009,0.0375,0.075,0.0375,7464,10,2
sim15,183,0.009,0.018,0.009,0.0375,0.075,0.0375,7215,10,2
sim15,184,0.009,0.018,0.009,0.0375,0.075,0.0375,3783,10,2
sim15,185,0.009,0.018,0.009,0.0375,0.075,0.0375,8232,10,2
sim15,186,0.009,0.018,0.009,0.0375,0.075,0.0375,4896,10,2
sim15,187,0.009,0.018,0.009,0.0375,0.075,0.0375,9298,10,2
sim15,188,0.009,0.018,0.009,0.0375,0.075,0.0375,5195,10,2
sim15,189,0.009,0.018,0.009,0.0375,0.075,0.0375,2083,10,2
sim15,190,0.009,0.018,0.009,0.0375,0.075,0.0375,8850,10,2
sim15,191,0.009,0.018,0.009,0.0375,0.075,0.0375,3576,10,2
sim15,192,0.009,0.018,0.009,0.0375,0.075,0.0375,6401,10,2
sim15,193,0.009,0.018,0.009,0.0375,0.075,0.0375,126,10,2
sim15,194,0.009,0.018,0.009,0.0375,0.075,0.0375,8035,10,2
sim15,195,0.009,0.018,0.009,0.0375,0.075,0.0375,3601,10,2
sim15,196,0.009,0.018,0.009,0.0375,0.075,0.0375,7975,10,2
sim15,197,0.009,0.018,0.009,0.0375,0.075,0.0375,6184,10,2
sim15,198,0.009,0.018,0.009,0.0375,0.075,0.0375,3938,10,2
sim15,199,0.009,0.018,0.009,0.0375,0.075,0.0375,3809,10,2
sim15,200,0.009,0.018,0.009,0.0375,0.075,0.0375,4052,10,2
sim15,201,0.009,0.018,0.009,0.0375,0.075,0.0375,962,10,2
sim15,202,0.009,0.018,0.009,0.0375,0.075,0.0375,7939,10,2
sim15,203,0.009,0.018,0.009,0.0375,0.075,0.0375,6644,10,2
sim15,204,0.009,0.018,0.009,0.0375,0.075,0.0375,7976,10,2
sim15,205,0.009,0.018,0.009,0.0375,0.075,0.0375,397,10,2
sim15,206,0.009,0.018,0.009,0.0375,0.075,0.0375,4432,10,2
sim15,207,0.009,0.018,0.009,0.0375,0.075,0.0375,5539,10,2
sim15,208,0.009,0.018,0.009,0.0375,0.075,0.0375,2764,10,2
sim15,209,0.009,0.018,0.009,0.0375,0.075,0.0375,5061,10,2
sim15,210,0.009,0.018,0.009,0.0375,0.075,0.0375,6752,10,2
sim16,211,0.009,0.018,0.009,0.05,0.1,0.05,7896,10,10
sim16,212,0.009,0.018,0.009,0.05,0.1,0.05,9862,10,10
sim16,213,0.009,0.018,0.009,0.05,0.1,0.05,4504,10,10
sim16,214,0.009,0.018,0.009,0.05,0.1,0.05,9181,10,10
sim16,215,0.009,0.018,0.009,0.05,0.1,0.05,4551,10,10
sim16,216,0.009,0.018,0.009,0.05,0.1,0.05,8353,10,10
sim16,217,0.009,0.018,0.009,0.05,0.1,0.05,5315,10,10
sim16,218,0.009,0.018,0.009,0.05,0.1,0.05,3766,10,10
sim16,219,0.009,0.018,0.009,0.05,0.1,0.05,3610,10,10
sim16,220,0.009,0.018,0.009,0.05,0.1,0.05,3018,10,10
sim16,221,0.009,0.018,0.009,0.05,0.1,0.05,9724,10,10
sim16,222,0.009,0.018,0.009,0.05,0.1,0.05,3335,10,10
sim16,223,0.009,0.018,0.009,0.05,0.1,0.05,4172,10,10
sim16,224,0.009,0.018,0.009,0.05,0.1,0.05,2608,10,10
sim16,225,0.009,0.018,0.009,0.05,0.1,0.05,8932,10,10
sim16,226,0.009,0.018,0.009,0.05,0.1,0.05,8958,10,10
sim16,227,0.009,0.018,0.009,0.05,0.1,0.05,1880,10,10
sim16,228,0.009,0.018,0.009,0.05,0.1,0.05,1429,10,10
sim16,229,0.009,0.018,0.009,0.05,0.1,0.05,3326,10,10
sim16,230,0.009,0.018,0.009,0.05,0.1,0.05,3089,10,10
sim16,231,0.009,0.018,0.009,0.05,0.1,0.05,7899,10,10
sim16,232,0.009,0.018,0.009,0.05,0.1,0.05,8394,10,10
sim16,233,0.009,0.018,0.009,0.05,0.1,0.05,9068,10,10
sim16,234,0.009,0.018,0.009,0.05,0.1,0.05,2910,10,10
sim16,235,0.009,0.018,0.009,0.05,0.1,0.05,7136,10,10
sim16,236,0.009,0.018,0.009,0.05,0.1,0.05,8541,10,10
sim16,237,0.009,0.018,0.009,0.05,0.1,0.05,4018,10,10
sim16,238,0.009,0.018,0.009,0.05,0.1,0.05,9084,10,10
sim16,239,0.009,0.018,0.009,0.05,0.1,0.05,360,10,10
sim16,240,0.009,0.018,0.009,0.05,0.1,0.05,8663,10,10
sim17,241,0.009,0.018,0.009,0.05,0.1,0.05,5575,10,5
sim17,242,0.009,0.018,0.009,0.05,0.1,0.05,7620,10,5
sim17,243,0.009,0.018,0.009,0.05,0.1,0.05,3853,10,5
sim17,244,0.009,0.018,0.009,0.05,0.1,0.05,6452,10,5
sim17,245,0.009,0.018,0.009,0.05,0.1,0.05,8604,10,5
sim17,246,0.009,0.018,0.009,0.05,0.1,0.05,1061,10,5
sim17,247,0.009,0.018,0.009,0.05,0.1,0.05,4367,10,5
sim17,248,0.009,0.018,0.009,0.05,0.1,0.05,5246,10,5
sim17,249,0.009,0.018,0.009,0.05,0.1,0.05,5796,10,5
sim17,250,0.009,0.018,0.009,0.05,0.1,0.05,3904,10,5
sim17,251,0.009,0.018,0.009,0.05,0.1,0.05,6076,10,5
sim17,252,0.009,0.018,0.009,0.05,0.1,0.05,7224,10,5
sim17,253,0.009,0.018,0.009,0.05,0.1,0.05,2147,10,5
sim17,254,0.009,0.018,0.009,0.05,0.1,0.05,5954,10,5
sim17,255,0.009,0.018,0.009,0.05,0.1,0.05,1501,10,5
sim17,256,0.009,0.018,0.009,0.05,0.1,0.05,2275,10,5
sim17,257,0.009,0.018,0.009,0.05,0.1,0.05,9483,10,5
sim17,258,0.009,0.018,0.009,0.05,0.1,0.05,1741,10,5
sim17,259,0.009,0.018,0.009,0.05,0.1,0.05,4866,10,5
sim17,260,0.009,0.018,0.009,0.05,0.1,0.05,2874,10,5
sim17,261,0.009,0.018,0.009,0.05,0.1,0.05,2178,10,5
sim17,262,0.009,0.018,0.009,0.05,0.1,0.05,1034,10,5
sim17,263,0.009,0.018,0.009,0.05,0.1,0.05,4527,10,5
sim17,264,0.009,0.018,0.009,0.05,0.1,0.05,206,10,5
sim17,265,0.009,0.018,0.009,0.05,0.1,0.05,7127,10,5
sim17,266,0.009,0.018,0.009,0.05,0.1,0.05,7913,10,5
sim17,267,0.009,0.018,0.009,0.05,0.1,0.05,7029,10,5
sim17,268,0.009,0.018,0.009,0.05,0.1,0.05,8229,10,5
sim17,269,0.009,0.018,0.009,0.05,0.1,0.05,1857,10,5
sim17,270,0.009,0.018,0.009,0.05,0.1,0.05,7480,10,5
sim18,271,0.009,0.018,0.009,0.05,0.1,0.05,4155,10,2
sim18,272,0.009,0.018,0.009,0.05,0.1,0.05,9648,10,2
sim18,273,0.009,0.018,0.009,0.05,0.1,0.05,6406,10,2
sim18,274,0.009,0.018,0.009,0.05,0.1,0.05,6629,10,2
sim18,275,0.009,0.018,0.009,0.05,0.1,0.05,4070,10,2
sim18,276,0.009,0.018,0.009,0.05,0.1,0.05,78,10,2
sim18,277,0.009,0.018,0.009,0.05,0.1,0.05,3756,10,2
sim18,278,0.009,0.018,0.009,0.05,0.1,0.05,5254,10,2
sim18,279,0.009,0.018,0.009,0.05,0.1,0.05,3583,10,2
sim18,280,0.009,0.018,0.009,0.05,0.1,0.05,2768,10,2
sim18,281,0.009,0.018,0.009,0.05,0.1,0.05,8383,10,2
sim18,282,0.009,0.018,0.009,0.05,0.1,0.05,383,10,2
sim18,283,0.009,0.018,0.009,0.05,0.1,0.05,3265,10,2
sim18,284,0.009,0.018,0.009,0.05,0.1,0.05,448,10,2
sim18,285,0.009,0.018,0.009,0.05,0.1,0.05,8268,10,2
sim18,286,0.009,0.018,0.009,0.05,0.1,0.05,7601,10,2
sim18,287,0.009,0.018,0.009,0.05,0.1,0.05,5209,10,2
sim18,288,0.009,0.018,0.009,0.05,0.1,0.05,9854,10,2
sim18,289,0.009,0.018,0.009,0.05,0.1,0.05,4062,10,2
sim18,290,0.009,0.018,0.009,0.05,0.1,0.05,2106,10,2
sim18,291,0.009,0.018,0.009,0.05,0.1,0.05,2604,10,2
sim18,292,0.009,0.018,0.009,0.05,0.1,0.05,5544,10,2
sim18,293,0.009,0.018,0.009,0.05,0.1,0.05,1680,10,2
sim18,294,0.009,0.018,0.009,0.05,0.1,0.05,6757,10,2
sim18,295,0.009,0.018,0.009,0.05,0.1,0.05,3069,10,2
sim18,296,0.009,0.018,0.009,0.05,0.1,0.05,4542,10,2
sim18,297,0.009,0.018,0.009,0.05,0.1,0.05,6059,10,2
sim18,298,0.009,0.018,0.009,0.05,0.1,0.05,3951,10,2
sim18,299,0.009,0.018,0.009,0.05,0.1,0.05,6549,10,2
sim18,300,0.009,0.018,0.009,0.05,0.1,0.05,1305,10,2
sim19,301,0.01,0.02,0.01,0.025,0.05,0.025,8715,10,10
sim19,302,0.01,0.02,0.01,0.025,0.05,0.025,6572,10,10
sim19,303,0.01,0.02,0.01,0.025,0.05,0.025,9122,10,10
sim19,304,0.01,0.02,0.01,0.025,0.05,0.025,4910,10,10
sim19,305,0.01,0.02,0.01,0.025,0.05,0.025,7150,10,10
sim19,306,0.01,0.02,0.01,0.025,0.05,0.025,1709,10,10
sim19,307,0.01,0.02,0.01,0.025,0.05,0.025,7859,10,10
sim19,308,0.01,0.02,0.01,0.025,0.05,0.025,3245,10,10
sim19,309,0.01,0.02,0.01,0.025,0.05,0.025,6041,10,10
sim19,310,0.01,0.02,0.01,0.025,0.05,0.025,4043,10,10
sim19,311,0.01,0.02,0.01,0.025,0.05,0.025,2379,10,10
sim19,312,0.01,0.02,0.01,0.025,0.05,0.025,8033,10,10
sim19,313,0.01,0.02,0.01,0.025,0.05,0.025,3959,10,10
sim19,314,0.01,0.02,0.01,0.025,0.05,0.025,1674,10,10
sim19,315,0.01,0.02,0.01,0.025,0.05,0.025,7040,10,10
sim19,316,0.01,0.02,0.01,0.025,0.05,0.025,6710,10,10
sim19,317,0.01,0.02,0.01,0.025,0.05,0.025,6987,10,10
sim19,318,0.01,0.02,0.01,0.025,0.05,0.025,463,10,10
sim19,319,0.01,0.02,0.01,0.025,0.05,0.025,109,10,10
sim19,320,0.01,0.02,0.01,0.025,0.05,0.025,3036,10,10
sim19,321,0.01,0.02,0.01,0.025,0.05,0.025,8222,10,10
sim19,322,0.01,0.02,0.01,0.025,0.05,0.025,9327,10,10
sim19,323,0.01,0.02,0.01,0.025,0.05,0.025,9463,10,10
sim19,324,0.01,0.02,0.01,0.025,0.05,0.025,6748,10,10
sim19,325,0.01,0.02,0.01,0.025,0.05,0.025,3959,10,10
sim19,326,0.01,0.02,0.01,0.025,0.05,0.025,7060,10,10
sim19,327,0.01,0.02,0.01,0.025,0.05,0.025,2086,10,10
sim19,328,0.01,0.02,0.01,0.025,0.05,0.025,8585,10,10
sim19,329,0.01,0.02,0.01,0.025,0.05,0.025,8594,10,10
sim19,330,0.01,0.02,0.01,0.025,0.05,0.025,5788,10,10
sim2,331,0.008,0.016,0.008,0.025,0.05,0.025,7165,10,5
sim2,332,0.008,0.016,0.008,0.025,0.05,0.025,2661,10,5
sim2,333,0.008,0.016,0.008,0.025,0.05,0.025,307,10,5
sim2,334,0.008,0.016,0.008,0.025,0.05,0.025,584,10,5
sim2,335,0.008,0.016,0.008,0.025,0.05,0.025,5203,10,5
sim2,336,0.008,0.016,0.008,0.025,0.05,0.025,6211,10,5
sim2,337,0.008,0.016,0.008,0.025,0.05,0.025,5868,10,5
sim2,338,0.008,0.016,0.008,0.025,0.05,0.025,5084,10,5
sim2,339,0.008,0.016,0.008,0.025,0.05,0.025,7952,10,5
sim2,340,0.008,0.016,0.008,0.025,0.05,0.025,2007,10,5
sim2,341,0.008,0.016,0.008,0.025,0.05,0.025,6721,10,5
sim2,342,0.008,0.016,0.008,0.025,0.05,0.025,4238,10,5
sim2,343,0.008,0.016,0.008,0.025,0.05,0.025,2637,10,5
sim2,344,0.008,0.016,0.008,0.025,0.05,0.025,4424,10,5
sim2,345,0.008,0.016,0.008,0.025,0.05,0.025,2439,10,5
sim2,346,0.008,0.016,0.008,0.025,0.05,0.025,2989,10,5
sim2,347,0.008,0.016,0.008,0.025,0.05,0.025,1861,10,5
sim2,348,0.008,0.016,0.008,0.025,0.05,0.025,5421,10,5
sim2,349,0.008,0.016,0.008,0.025,0.05,0.025,1938,10,5
sim2,350,0.008,0.016,0.008,0.025,0.05,0.025,2544,10,5
sim2,351,0.008,0.016,0.008,0.025,0.05,0.025,9579,10,5
sim2,352,0.008,0.016,0.008,0.025,0.05,0.025,952,10,5
sim2,353,0.008,0.016,0.008,0.025,0.05,0.025,7369,10,5
sim2,354,0.008,0.016,0.008,0.025,0.05,0.025,7793,10,5
sim2,355,0.008,0.016,0.008,0.025,0.05,0.025,8571,10,5
sim2,356,0.008,0.016,0.008,0.025,0.05,0.025,7456,10,5
sim2,357,0.008,0.016,0.008,0.025,0.05,0.025,6181,10,5
sim2,358,0.008,0.016,0.008,0.025,0.05,0.025,8952,10,5
sim2,359,0.008,0.016,0.008,0.025,0.05,0.025,1409,10,5
sim2,360,0.008,0.016,0.008,0.025,0.05,0.025,512,10,5
sim20,361,0.01,0.02,0.01,0.025,0.05,0.025,8017,10,5
sim20,362,0.01,0.02,0.01,0.025,0.05,0.025,9192,10,5
sim20,363,0.01,0.02,0.01,0.025,0.05,0.025,7732,10,5
sim20,364,0.01,0.02,0.01,0.025,0.05,0.025,7376,10,5
sim20,365,0.01,0.02,0.01,0.025,0.05,0.025,4384,10,5
sim20,366,0.01,0.02,0.01,0.025,0.05,0.025,4521,10,5
sim20,367,0.01,0.02,0.01,0.025,0.05,0.025,9694,10,5
sim20,368,0.01,0.02,0.01,0.025,0.05,0.025,5465,10,5
sim20,369,0.01,0.02,0.01,0.025,0.05,0.025,6840,10,5
sim20,370,0.01,0.02,0.01,0.025,0.05,0.025,5902,10,5
sim20,371,0.01,0.02,0.01,0.025,0.05,0.025,7443,10,5
sim20,372,0.01,0.02,0.01,0.025,0.05,0.025,2192,10,5
